id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
825,Tether USDt,USDT,tether,81762,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,107024366082.89914,110942615136.6704,True,,3,,,,2024-04-08T17:07:00.000Z,1.0000481500409812,67568021182.85847,53.1988,0.00211083,0.00747749,-0.01190701,-0.22352251,0.01684929,-0.04515971,107029519310.51202,3.9827,110947957028.14,,2024-04-08T17:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-04-08 19:08:38.579490
1839,BNB,BNB,bnb,2133,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,149534905.09674525,149534905.09674525,False,,4,,,,2024-04-08T17:07:00.000Z,589.7339165948383,1715201605.1055763,26.4486,0.15271244,1.02702351,3.25056946,21.50434134,86.6425811,96.38989538,88185805250.34103,3.2815,88185805250.34,,2024-04-08T17:07:00.000Z,,,,,,2024-04-08 19:08:38.579490
5426,Solana,SOL,solana,649,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,445572575.5930437,573501982.7985818,True,,5,,,,2024-04-08T17:07:00.000Z,180.76872386991954,2700741421.756281,35.6957,-0.4703043,-0.24095867,-4.54574903,24.10954351,76.192626,78.68369225,80545585881.38777,2.9972,103671221567.37,,2024-04-08T17:07:00.000Z,,,,,,2024-04-08 19:08:38.579490
52,XRP,XRP,xrp,1288,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55051549471.0,99987715632.0,False,,6,,,,2024-04-08T17:08:00.000Z,0.6182055892229422,1854474535.3734584,98.7011,-0.93733449,3.68719433,2.33893984,-0.80405888,20.49791256,10.74680868,34033175578.355507,1.2664,61820558922.29,,2024-04-08T17:08:00.000Z,,,,,,2024-04-08 19:08:38.579490
3408,USDC,USDC,usd-coin,18011,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,32671782244.740894,32671782244.740894,False,,7,,,,2024-04-08T17:07:00.000Z,1.0001638217651625,7846196749.445207,74.3139,0.0051523,0.03110845,0.0159916,0.02562783,0.029113,-0.00809909,32677134593.779232,1.2159,32677134593.78,,2024-04-08T17:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-04-08 19:08:38.579490
74,Dogecoin,DOGE,dogecoin,947,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,143803036383.7052,143803036383.7052,True,,8,,,,2024-04-08T17:08:00.000Z,0.20273637564718855,2203390766.811401,-13.6981,-0.37863953,1.00184127,0.82808049,14.31231208,153.43294611,162.00988915,29154106403.49318,1.0847,29154106403.49,,2024-04-08T17:08:00.000Z,,,,,,2024-04-08 19:08:38.579490
2010,Cardano,ADA,cardano,1127,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35603474370.586,36771024607.588,False,,9,,,,2024-04-08T17:07:00.000Z,0.6118858235907789,436600946.0577887,47.8916,0.44775803,3.01092041,0.00122963,-17.32398674,16.55004626,20.86927408,21785261237.9392,0.8106,27534862061.59,,2024-04-08T17:07:00.000Z,,,,,,2024-04-08 19:08:38.579490
11419,Toncoin,TON,toncoin,264,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3470648687.4116516,5105077007.335523,True,,10,3414166606.0,21092416850.233322,,2024-04-08T17:07:00.000Z,6.177910829883304,392151785.5953078,212.2976,2.49196896,15.31326993,15.63826399,115.34243677,198.46971884,177.625333,21441358112.680717,0.7979,31538710531.01,,2024-04-08T17:07:00.000Z,,,,,,2024-04-08 19:08:38.579490
5805,Avalanche,AVAX,avalanche,702,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,377889194.69849896,436578834.69849896,False,,11,,,,2024-04-08T17:07:00.000Z,49.84608964713766,507041622.73983943,48.9187,-0.006372,2.49137883,-1.73287676,16.096392,40.59454123,40.71246497,18836298675.626038,0.7009,35677274812.1,,2024-04-08T17:07:00.000Z,,,,,,2024-04-08 19:08:38.579490
5994,Shiba Inu,SHIB,shiba-inu,787,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589289410812691.0,589534086491242.2,False,,12,,,,2024-04-08T17:07:00.000Z,2.8625793155734665e-05,700175509.0791534,10.1511,-0.47512372,-0.29797441,1.38753711,-19.27225228,210.84025357,208.22677314,16868876782.788843,0.6277,16875880818.15,,2024-04-08T17:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-04-08 19:08:38.579490
1831,Bitcoin Cash,BCH,bitcoin-cash,873,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19688875.0,19688875.0,False,,13,,,,2024-04-08T17:07:00.000Z,682.8105725442404,866978749.707381,12.8836,0.18033568,-0.41589428,7.97386176,58.56548249,181.26528012,176.87323235,13443772011.50198,0.5003,14339022023.43,,2024-04-08T17:07:00.000Z,,,,,,2024-04-08 19:08:38.579490
6636,Polkadot,DOT,polkadot-new,729,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1431418699.1777997,1431418699.1777997,True,,14,,,,2024-04-08T17:08:00.000Z,9.057629048705227,254345413.31809095,46.9911,-0.21664013,4.44150152,0.37149261,-14.54007127,30.0584093,27.90889112,12965259590.532688,0.4824,12965259590.53,,2024-04-08T17:08:00.000Z,,,,,,2024-04-08 19:08:38.579490
1958,TRON,TRX,tron,965,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87678614539.39285,87678703858.12338,True,,15,71659659264.0,8800253926.46436,,2024-04-08T17:07:00.000Z,0.12280624854834307,299924196.0661249,62.4891,-0.0907575,1.82931533,2.30785876,-9.80103418,0.08683425,20.67007692,10767481729.499044,0.4007,10767492698.4,,2024-04-08T17:07:00.000Z,,,,,,2024-04-08 19:08:38.579490
1,Bitcoin,BTC,bitcoin,10962,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19677043.0,19677043.0,False,,1,,,,2024-04-08T17:09:00.000Z,71762.13581262864,36084956020.13484,68.8134,-0.19568354,2.83678671,4.70447302,5.06299799,59.74017571,53.26446985,1412066632156.9336,52.5365,1507004852065.2,,2024-04-08T17:09:00.000Z,,,,,,2024-04-08 19:10:19.042065
825,Tether USDt,USDT,tether,81762,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,107024366082.89914,110942615136.6704,True,,3,,,,2024-04-08T17:08:00.000Z,1.0000396897009256,67556652877.99765,53.019,0.00339753,0.0143098,-0.01409482,-0.2349113,-0.00053377,-0.05580637,107028613847.98073,3.9826,110947018415.89,,2024-04-08T17:08:00.000Z,1.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-04-08 19:10:19.042065
52,XRP,XRP,xrp,1288,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55051549471.0,99987715632.0,False,,6,,,,2024-04-08T17:09:00.000Z,0.6182356060338734,1854763082.807083,98.6756,-0.97690415,3.70570174,2.34068468,-0.79054419,20.5147933,10.7551017,34034828050.307446,1.2665,61823560603.39,,2024-04-08T17:09:00.000Z,,,,,,2024-04-08 19:10:19.042065
74,Dogecoin,DOGE,dogecoin,947,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,143803036383.7052,143803036383.7052,True,,8,,,,2024-04-08T17:09:00.000Z,0.2026641838147966,2200452151.325214,-13.8227,-0.4003039,1.00828146,0.74983783,14.08004492,153.34658622,162.00742771,29143724998.793114,1.0843,29143724998.79,,2024-04-08T17:09:00.000Z,,,,,,2024-04-08 19:10:19.042065
1,Bitcoin,BTC,bitcoin,10962,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19677043.0,19677043.0,False,,1,,,,2024-04-08T17:11:00.000Z,71801.94062273478,36056179728.50748,68.2869,-0.14167833,2.84327517,4.87447746,5.14852592,59.70635803,53.40825066,1412849873116.999,52.5656,1507840753077.43,,2024-04-08T17:11:00.000Z,,,,,,2024-04-08 19:11:59.567436
1027,Ethereum,ETH,ethereum,8747,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120070542.58459328,120070542.58459328,True,,2,,,,2024-04-08T17:10:00.000Z,3651.741244306241,17640218527.02446,85.6675,0.22945914,7.99294769,6.13120277,-6.29413631,50.84969446,61.64726535,438466552582.3881,16.3157,438466552582.39,,2024-04-08T17:10:00.000Z,,,,,,2024-04-08 19:11:59.567436
825,Tether USDt,USDT,tether,81762,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,107024366082.89914,110942615136.6704,True,,3,,,,2024-04-08T17:10:00.000Z,1.0001673912427633,67533076125.2062,52.8487,0.02729257,0.0279044,0.00280594,-0.21858034,0.03673979,-0.02058652,107042281024.54372,3.9831,110961185958.89,,2024-04-08T17:10:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-04-08 19:11:59.567436
1839,BNB,BNB,bnb,2133,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,149534905.09674525,149534905.09674525,False,,4,,,,2024-04-08T17:10:00.000Z,589.3603217284528,1713877861.2304673,26.2667,-0.00721159,1.20479718,3.1636859,21.44017479,86.73772261,96.55001486,88129939777.45145,3.2794,88129939777.45,,2024-04-08T17:10:00.000Z,,,,,,2024-04-08 19:11:59.567436
5426,Solana,SOL,solana,649,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,445572575.5930437,573501982.7985818,True,,5,,,,2024-04-08T17:10:00.000Z,180.66478032396952,2701058762.1859446,35.5675,-0.56058464,0.11301594,-4.58528546,24.10189574,76.38435197,79.79469513,80499271487.90254,2.9954,103611609737.67,,2024-04-08T17:10:00.000Z,,,,,,2024-04-08 19:11:59.567436
52,XRP,XRP,xrp,1288,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55051549471.0,99987715632.0,False,,6,,,,2024-04-08T17:11:00.000Z,0.6187346401098593,1857652035.8040729,98.7076,-0.88466924,3.84698157,2.43153293,-0.66965335,20.77828675,10.99154461,34062300649.429302,1.2675,61873464010.99,,2024-04-08T17:11:00.000Z,,,,,,2024-04-08 19:11:59.567436
3408,USDC,USDC,usd-coin,18011,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,32671782244.740894,32671782244.740894,False,,7,,,,2024-04-08T17:10:00.000Z,1.0000915679094469,7848343884.1268635,74.2473,0.01161827,0.01912547,0.00393348,0.00755317,0.02602221,0.00305056,32674773931.538948,1.2159,32674773931.54,,2024-04-08T17:10:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-04-08 19:11:59.567436
74,Dogecoin,DOGE,dogecoin,947,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,143803036383.7052,143803036383.7052,True,,8,,,,2024-04-08T17:11:00.000Z,0.20241079232405965,2198148597.5887027,-13.9918,-0.45226827,1.22137762,0.46690312,13.87028008,153.33600619,162.07667717,29107286533.031345,1.0829,29107286533.03,,2024-04-08T17:11:00.000Z,,,,,,2024-04-08 19:11:59.567436
2010,Cardano,ADA,cardano,1127,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35603474370.586,36771024607.588,False,,9,,,,2024-04-08T17:10:00.000Z,0.612117470828204,436911735.1053724,47.7608,0.36849253,3.26200376,-0.022811,-17.26302356,16.81406822,21.11387845,21793508684.419884,0.811,27545286187.27,,2024-04-08T17:10:00.000Z,,,,,,2024-04-08 19:11:59.567436
11419,Toncoin,TON,toncoin,264,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3470648687.4116516,5105077007.335523,True,,10,3414166606.0,21108100105.573196,,2024-04-08T17:10:00.000Z,6.182504412197744,395005066.21497715,214.6858,1.89354823,15.56833708,15.61886668,115.38259594,198.82381478,177.66962179,21457300823.110844,0.7983,31562161122.46,,2024-04-08T17:10:00.000Z,,,,,,2024-04-08 19:11:59.567436
5805,Avalanche,AVAX,avalanche,702,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,377889194.69849896,436578834.69849896,False,,11,,,,2024-04-08T17:10:00.000Z,49.78956668129808,506517472.5737732,48.8289,-0.13214954,2.64278069,-1.70470503,15.95155785,40.85614751,41.0072513,18814939257.582947,0.7001,35636818571.7,,2024-04-08T17:10:00.000Z,,,,,,2024-04-08 19:11:59.567436
5994,Shiba Inu,SHIB,shiba-inu,787,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589289410812691.0,589534086491242.2,False,,12,,,,2024-04-08T17:10:00.000Z,2.8604001508168003e-05,699099685.9991652,9.7478,-0.64100952,-0.044842,1.31061338,-19.09733162,211.18487789,208.86044446,16856035195.633648,0.6272,16863033899.11,,2024-04-08T17:10:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-04-08 19:11:59.567436
1831,Bitcoin Cash,BCH,bitcoin-cash,873,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19688875.0,19688875.0,False,,13,,,,2024-04-08T17:10:00.000Z,682.1919002297099,866870731.4750481,12.8723,0.02174404,-0.3394686,7.96532863,58.47447028,181.36219278,177.12332685,13431591049.63523,0.4998,14326029904.82,,2024-04-08T17:10:00.000Z,,,,,,2024-04-08 19:11:59.567436
6636,Polkadot,DOT,polkadot-new,729,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1431418699.1777997,1431418699.1777997,True,,14,,,,2024-04-08T17:11:00.000Z,9.047001691372163,253520508.84692186,46.0294,-0.33829008,4.60976483,0.19415751,-14.57896707,30.11684933,28.11836212,12950047392.523294,0.4819,12950047392.52,,2024-04-08T17:11:00.000Z,,,,,,2024-04-08 19:11:59.567436
1958,TRON,TRX,tron,965,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87678614539.39285,87678703858.12338,True,,15,71659659264.0,8804657559.17002,,2024-04-08T17:10:00.000Z,0.12286770059473694,299781255.41576844,62.2119,-0.08167998,1.96880174,2.33890807,-9.7361608,0.21131364,20.80636862,10772869759.78747,0.4009,10772880734.17,,2024-04-08T17:10:00.000Z,,,,,,2024-04-08 19:11:59.567436
1,Bitcoin,BTC,bitcoin,10962,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19677043.0,19677043.0,False,,1,,,,2024-04-08T17:12:00.000Z,71681.27497689583,36029860147.32595,68.1176,-0.26211689,2.6503517,4.65471959,5.0622279,59.27287471,53.13056166,1410475530015.2034,52.4773,1505306774514.81,,2024-04-08T17:12:00.000Z,,,,,,2024-04-08 19:13:40.068344
1027,Ethereum,ETH,ethereum,8747,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120070542.58459328,120070542.58459328,True,,2,,,,2024-04-08T17:12:00.000Z,3651.2763504014765,17633084336.85274,85.2919,0.18256494,7.88779022,6.14741417,-6.10738771,50.77813769,61.66662605,438410732518.99884,16.326,438410732519.0,,2024-04-08T17:12:00.000Z,,,,,,2024-04-08 19:13:40.068344
825,Tether USDt,USDT,tether,81762,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,107024366082.89914,110942615136.6704,True,,3,,,,2024-04-08T17:12:00.000Z,1.0002375881930485,67484823044.31234,52.5392,0.02758999,0.0371592,0.00432144,-0.21934615,0.0529342,-0.03488149,107049793808.64894,3.9864,110968973792.13,,2024-04-08T17:12:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-04-08 19:13:40.068344
1839,BNB,BNB,bnb,2133,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,149534905.09674525,149534905.09674525,False,,4,,,,2024-04-08T17:12:00.000Z,589.4630622215403,1713308269.5713441,26.2246,0.01780798,1.15310972,3.1988587,21.65275597,86.8031897,96.60520965,88145303067.33487,3.2825,88145303067.33,,2024-04-08T17:12:00.000Z,,,,,,2024-04-08 19:13:40.068344
5426,Solana,SOL,solana,649,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,445572575.5930437,573501982.7985818,True,,5,,,,2024-04-08T17:12:00.000Z,180.65856674494387,2700012165.749273,35.4751,-0.57062165,0.09034022,-4.55769111,24.50096546,76.447367,80.16505564,80496502887.49243,2.9976,103608046237.78,,2024-04-08T17:12:00.000Z,,,,,,2024-04-08 19:13:40.068344
52,XRP,XRP,xrp,1288,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55051549471.0,99987715632.0,False,,6,,,,2024-04-08T17:13:00.000Z,0.6188205661278707,1858767475.1089475,98.8025,-0.52373555,3.82766196,2.49455382,-0.44769194,20.74347442,11.04918702,34067031009.860703,1.2686,61882056612.79,,2024-04-08T17:13:00.000Z,,,,,,2024-04-08 19:13:40.068344
